Unnamed: 0,elec,community,ID,Posting ID,community_elec,Title,Body,Text,Dates,Year,Month,Day,Time,Hits cnt,Rec cnt,ner,person,pred_Kc_kmhas,softmax_Kc_kmhas,pred_Ko_kodoli,softmax_Ko_kodoli,pred_Ro_kodoli,softmax_Ro_kodoli,max_sft,max_sft_label,avg_sft,avg_sft_label,ensemble_score
742598,20,FM,20FM487391,4245075678,FM20,천하람 진짜 괜찮은듯,말투도 겁나 호감,천하람 진짜 괜찮은듯 말투도 겁나 호감,2022-01-12,2022,1,12,15:10:00,201,3,"[('천하', 'B-PER'), ('람', 'I-PER'), ('진짜', 'O'), ('괜찮', 'O'), ('은', 'O'), ('듯', 'O'), ('말투', 'O'), ('도', 'O'), ('겁나', 'O'), ('호감', 'O')]",['천하람'],0,0.425799999999999,0,0.0135999999999999,0,0.006,0.425799999999999,0,0.1485,0,0
850198,20,FM,20FM594991,4210668532,FM20,미드오픈하기로 해놓고 화내는건 에너지낭비임,국힘 좆되는걸 보면서 걱정하거나 화내지 말고 ㄹㅇ 즐기자 가세연이 똥볼차주면 더좋지 더좆되는데 ㅋㅋㅋ,미드오픈하기로 해놓고 화내는건 에너지낭비임 국힘 좆되는걸 보면서 걱정하거나 화내지 말고 ㄹㅇ 즐기자 가세연이 똥볼차주면 더좋지 더좆되는데 ㅋㅋㅋ,2021-12-31,2021,12,31,09:31:00,217,0,"[('미드', 'O'), ('오픈', 'O'), ('하', 'O'), ('기', 'O'), ('로', 'O'), ('해', 'O'), ('놓', 'O'), ('고', 'O'), ('화내', 'O'), ('는', 'O'), ('건', 'O'), ('에너지', 'O'), ('낭비', 'O'), ('임', 'O'), ('국', 'O'), ('힘', 'O'), ('좆', 'O'), ('되', 'O'), ('는', 'O'), ('걸', 'O'), ('보', 'O'), ('면서', 'O'), ('걱정', 'O'), ('하', 'O'), ('거나', 'O'), ('화내', 'O'), ('지', 'O'), ('말', 'O'), ('고', 'O'), ('ㄹ', 'O'), ('ㅇ', 'O'), ('즐기', 'O'), ('자', 'O'), ('가', 'O'), ('세연', 'B-PER'), ('이', 'I-PER'), ('똥', 'O'), ('볼', 'O'), ('차주', 'O'), ('면', 'O'), ('더', 'O'), ('좋', 'O'), ('지', 'O'), ('더', 'O'), ('좆', 'O'), ('되', 'O'), ('는데', 'O'), ('ㅋㅋㅋ', 'O')]",['세연이'],0,0.215099999999999,1,0.6159,0,0.0133999999999999,0.6159,1,0.2815,0,1
880835,20,FM,20FM625628,4196836117,FM20,이번에 찢이 대통령되면,항문단 + 틀튜브 + 부정선거충 + 우파메갈페미 싹 다 멸망 가능,이번에 찢이 대통령되면 항문단 + 틀튜브 + 부정선거충 + 우파메갈페미 싹 다 멸망 가능,2021-12-26,2021,12,26,17:44:00,190,0,"[('이번', 'O'), ('에', 'O'), ('찢', 'O'), ('이', 'O'), ('대통령', 'O'), ('되', 'O'), ('면', 'O'), ('항', 'O'), ('문단', 'O'), ('+', 'O'), ('틀', 'O'), ('튜브', 'O'), ('+', 'O'), ('부정', 'O'), ('선거', 'O'), ('충', 'O'), ('+', 'O'), ('우파', 'O'), ('메', 'O'), ('갈', 'O'), ('페미', 'O'), ('싹', 'O'), ('다', 'O'), ('멸망', 'O'), ('가능', 'O')]",[],1,0.9332,1,0.978,1,0.9894,0.9894,1,0.9669,1,3
652707,20,FM,20FM360285,4309597713,FM20,오 간철수 약간 도우미 느낌 나는데,생각보다 윤 패러 나온것 같지는 않음,오 간철수 약간 도우미 느낌 나는데 생각보다 윤 패러 나온것 같지는 않음,2022-02-03,2022,2,3,20:31:00,234,0,"[('오', 'B-PER'), ('간', 'I-PER'), ('철수', 'B-PER'), ('약간', 'O'), ('도우미', 'O'), ('느낌', 'O'), ('나', 'O'), ('는데', 'O'), ('생각', 'O'), ('보다', 'O'), ('윤', 'B-PER'), ('패', 'O'), ('러', 'O'), ('나온', 'O'), ('것', 'O'), ('같', 'O'), ('지', 'O'), ('는', 'O'), ('않', 'O'), ('음', 'O')]","['오간', '철수', '윤']",0,0.3495,0,0.113299999999999,0,0.0205999999999999,0.3495,0,0.1611,0,0
652409,20,FM,20FM359987,4309612963,FM20,여시가 잘아네,찢은 나라망하지 암암,여시가 잘아네 찢은 나라망하지 암암,2022-02-03,2022,2,3,20:35:00,158,0,"[('여시', 'B-PER'), ('가', 'O'), ('잘', 'O'), ('아네', 'O'), ('찢', 'O'), ('은', 'O'), ('나라', 'O'), ('망하', 'O'), ('지', 'O'), ('암', 'O'), ('암', 'O')]",['여시'],1,0.8787,1,0.9608,1,0.9018,0.9608,1,0.9138,1,3
687464,20,FM,20FM395042,4285700755,FM20,황금똥은 축복이다 감사하게여겨라,연금안받을꺼야 ㅋㅋㅋ,황금똥은 축복이다 감사하게여겨라 연금안받을꺼야 ㅋㅋㅋ,2022-01-26,2022,1,26,23:46:00,54,3,"[('황금', 'B-POH'), ('똥', 'I-POH'), ('은', 'O'), ('축복', 'O'), ('이', 'O'), ('다', 'O'), ('감사', 'O'), ('하', 'O'), ('게', 'O'), ('여겨', 'O'), ('라', 'O'), ('연금', 'O'), ('안', 'O'), ('받', 'O'), ('을', 'O'), ('꺼', 'O'), ('야', 'O'), ('ㅋㅋㅋ', 'O')]",[],0,0.2166,0,0.022,0,0.0464,0.2166,0,0.095,0,0
505809,20,FM,20FM213387,4374616231,FM20,역시 그 찢 지지자들은 여전하네,진짜 간 응원이나 ㅋㅋㅋ 찢 지지자들은 저기서 다른 물타기나 하고있고,역시 그 찢 지지자들은 여전하네 진짜 간 응원이나 ㅋㅋㅋ 찢 지지자들은 저기서 다른 물타기나 하고있고,2022-02-25,2022,2,25,12:40:00,105,4,"[('역시', 'O'), ('그', 'O'), ('찢', 'O'), ('지지자', 'O'), ('들', 'O'), ('은', 'O'), ('여전', 'O'), ('하', 'O'), ('네', 'O'), ('진짜', 'O'), ('간', 'O'), ('응원', 'O'), ('이나', 'O'), ('ㅋㅋㅋ', 'O'), ('찢', 'O'), ('지지자', 'O'), ('들', 'O'), ('은', 'O'), ('저기', 'O'), ('서', 'O'), ('다른', 'O'), ('물타기', 'O'), ('나', 'O'), ('하', 'O'), ('고', 'O'), ('있', 'O'), ('고', 'O')]",[],1,0.9202,0,0.195699999999999,1,0.563,0.9202,1,0.5596,1,2
831092,20,FM,20FM575885,4219500029,FM20,이제 나올수있는게 후보교체 or 이준석사퇴임,이제 열리는 의회총회에서 다루는게 저 둘 중 하나임 정알못이라 잘 몰라서 물어봄 그럼 절망일수도 있지만 희망일수도 있는건가,이제 나올수있는게 후보교체 or 이준석사퇴임 이제 열리는 의회총회에서 다루는게 저 둘 중 하나임 정알못이라 잘 몰라서 물어봄 그럼 절망일수도 있지만 희망일수도 있는건가,2022-01-03,2022,1,3,13:43:00,155,3,"[('이제', 'O'), ('나올', 'O'), ('수', 'O'), ('있', 'O'), ('는', 'O'), ('게', 'O'), ('후보', 'O'), ('교체', 'O'), ('or', 'O'), ('이준', 'B-PER'), ('석사', 'O'), ('퇴임', 'O'), ('이제', 'O'), ('열리', 'O'), ('는', 'O'), ('의회', 'O'), ('총회', 'O'), ('에서', 'O'), ('다루', 'O'), ('는', 'O'), ('게', 'O'), ('저', 'O'), ('둘', 'B-NOH'), ('중', 'O'), ('하나', 'B-NOH'), ('임', 'O'), ('정', 'O'), ('알', 'O'), ('못', 'O'), ('이', 'O'), ('라', 'O'), ('잘', 'O'), ('몰라서', 'O'), ('물어봄', 'O'), ('그럼', 'O'), ('절망', 'O'), ('일', 'O'), ('수', 'O'), ('도', 'O'), ('있', 'O'), ('지만', 'O'), ('희망', 'O'), ('일', 'O'), ('수', 'O'), ('도', 'O'), ('있', 'O'), ('는', 'O'), ('건가', 'O')]",['이준'],0,0.0893,0,0.0262999999999999,0,0.0129,0.0893,0,0.0428,0,0
776418,20,FM,20FM521211,4233310279,FM20,"찢갤주딱 이준석, 홍준표 옹호 철회",니네가 언제 준스기 쉴드를 친 적이 있었냐 ㅋㅋㅋ,"찢갤주딱 이준석, 홍준표 옹호 철회 니네가 언제 준스기 쉴드를 친 적이 있었냐 ㅋㅋㅋ",2022-01-08,2022,1,8,00:36:00,734,9,"[('찢', 'O'), ('갤', 'O'), ('주', 'O'), ('딱', 'O'), ('이준석', 'B-PER'), (',', 'O'), ('홍준표', 'B-PER'), ('옹호', 'O'), ('철회', 'O'), ('니', 'O'), ('네', 'O'), ('가', 'O'), ('언제', 'O'), ('준', 'O'), ('스기', 'O'), ('쉴드', 'O'), ('를', 'O'), ('친', 'O'), ('적', 'O'), ('이', 'O'), ('있', 'O'), ('었', 'O'), ('냐', 'O'), ('ㅋㅋㅋ', 'O')]","['이준석', '홍준표']",1,0.8098,1,0.8675,1,0.9769,0.9769,1,0.8847,1,3
532306,20,FM,20FM239884,4363476828,FM20,경제대통령 ㅋㅋㅋ침묵중,ㅋㅋ,경제대통령 ㅋㅋㅋ침묵중 ㅋㅋ,2022-02-21,2022,2,21,21:46:00,50,0,"[('경제', 'O'), ('대통령', 'O'), ('ㅋㅋㅋ', 'O'), ('침묵', 'O'), ('중', 'O'), ('ㅋㅋ', 'O')]",[],1,0.5896,1,0.5317,0,0.4733,0.5896,1,0.5315,1,2
849094,20,FM,20FM593887,4211099697,FM20,이낙연이 이재명 도운건 이재명이 될거 같으니깐,될거같으니까 이제야 들어오는건데 홍준표가 잘될때도 아니고 굳이 망해가는 곳을 열심히 도와야할 이유가,이낙연이 이재명 도운건 이재명이 될거 같으니깐 될거같으니까 이제야 들어오는건데 홍준표가 잘될때도 아니고 굳이 망해가는 곳을 열심히 도와야할 이유가,2021-12-31,2021,12,31,13:09:00,123,2,"[('이낙연', 'B-PER'), ('이', 'O'), ('이재명', 'B-PER'), ('도운', 'O'), ('건', 'O'), ('이재명', 'B-PER'), ('이', 'O'), ('될', 'O'), ('거', 'O'), ('같', 'O'), ('으니깐', 'O'), ('될', 'O'), ('거', 'O'), ('같', 'O'), ('으니까', 'O'), ('이제야', 'O'), ('들어오', 'O'), ('는', 'O'), ('건데', 'O'), ('홍준표', 'B-PER'), ('가', 'O'), ('잘', 'O'), ('될', 'O'), ('때', 'O'), ('도', 'O'), ('아니', 'O'), ('고', 'O'), ('굳이', 'O'), ('망해', 'O'), ('가', 'O'), ('는', 'O'), ('곳', 'O'), ('을', 'O'), ('열심히', 'O'), ('도와야할', 'O'), ('이유', 'O'), ('가', 'O')]","['이낙연', '이재명', '이재명', '홍준표']",0,0.1742,0,0.0578999999999999,0,0.0042999999999999,0.1742,0,0.0788,0,0
832628,20,FM,20FM577421,4219272590,FM20,신지예 ㄹㅇ 간도 쓸개도 다 바쳤는데,트위터에서 국힘 물고 빨고 하면서 그 지랄을 했는데 아 ㅋㅋ 쯧쯧 병신아 이젠 민주당도 못가고 진보진영도 못갈텐데 뭐할래 공무원 시험이나 준비해라 ㅋㅋ,신지예 ㄹㅇ 간도 쓸개도 다 바쳤는데 트위터에서 국힘 물고 빨고 하면서 그 지랄을 했는데 아 ㅋㅋ 쯧쯧 병신아 이젠 민주당도 못가고 진보진영도 못갈텐데 뭐할래 공무원 시험이나 준비해라 ㅋㅋ,2022-01-03,2022,1,3,12:03:00,1641,6,"[('신', 'B-PER'), ('지예', 'I-PER'), ('ㄹ', 'O'), ('ㅇ', 'O'), ('간', 'O'), ('도', 'O'), ('쓸개', 'O'), ('도', 'O'), ('다', 'O'), ('바쳤', 'O'), ('는데', 'O'), ('트위터', 'B-POH'), ('에서', 'O'), ('국', 'O'), ('힘', 'O'), ('물', 'O'), ('고', 'O'), ('빨', 'O'), ('고', 'O'), ('하', 'O'), ('면서', 'O'), ('그', 'O'), ('지랄', 'O'), ('을', 'O'), ('했', 'O'), ('는데', 'O'), ('아', 'O'), ('ㅋㅋ', 'O'), ('쯧쯧', 'O'), ('병', 'O'), ('신아', 'O'), ('이젠', 'O'), ('민주당', 'B-ORG'), ('도', 'O'), ('못', 'O'), ('가', 'O'), ('고', 'O'), ('진보', 'O'), ('진영', 'O'), ('도', 'O'), ('못', 'O'), ('갈', 'O'), ('텐데', 'O'), ('뭐', 'O'), ('할래', 'O'), ('공무원', 'O'), ('시험', 'O'), ('이나', 'O'), ('준비', 'O'), ('해라', 'O'), ('ㅋㅋ', 'O')]",['신지예'],1,0.7949,1,0.9612,1,0.9944,0.9944,1,0.9168,1,3
361610,20,FM,20FM69188,4414261075,FM20,본투표 8 앞섰는데 출구조사 1 안 경합이라니 ㅅㅂ,이건 뭐 진짜 질 수도 있겠네,본투표 8 앞섰는데 출구조사 1 안 경합이라니 ㅅㅂ 이건 뭐 진짜 질 수도 있겠네,2022-03-09,2022,3,9,21:10:00,1238,3,"[('본', 'O'), ('투표', 'O'), ('8', 'B-NOH'), ('앞섰', 'O'), ('는데', 'O'), ('출구조사', 'O'), ('1', 'B-NOH'), ('안', 'I-NOH'), ('경합', 'O'), ('이', 'O'), ('라니', 'O'), ('ㅅ', 'O'), ('ㅂ', 'O'), ('이건', 'O'), ('뭐', 'O'), ('진짜', 'O'), ('질', 'O'), ('수', 'O'), ('도', 'O'), ('있', 'O'), ('겠', 'O'), ('네', 'O')]",[],1,0.7194,0,0.0384999999999999,1,0.8304,0.8304,1,0.5294,1,2
901036,20,FM,20FM645829,4187898591,FM20,신의한수 병신,태극기할아버지들 우공당 시위부대 같은취급하믄 맴매맞음 그분들에게 두유노우 윤석열 하는순간 지팡이로 머리 개쌔게맞을듯,신의한수 병신 태극기할아버지들 우공당 시위부대 같은취급하믄 맴매맞음 그분들에게 두유노우 윤석열 하는순간 지팡이로 머리 개쌔게맞을듯,2021-12-23,2021,12,23,01:06:00,146,3,"[('신', 'B-PER'), ('의', 'I-PER'), ('한수', 'I-PER'), ('병신', 'O'), ('태극기', 'O'), ('할아버지', 'O'), ('들', 'O'), ('우공', 'B-ORG'), ('당', 'I-ORG'), ('시위', 'O'), ('부대', 'O'), ('같', 'O'), ('은', 'O'), ('취급', 'O'), ('하', 'O'), ('믄', 'O'), ('맴매', 'O'), ('맞음', 'O'), ('그분', 'O'), ('들', 'O'), ('에게', 'O'), ('두유', 'O'), ('노우', 'O'), ('윤석열', 'B-PER'), ('하', 'O'), ('는', 'O'), ('순간', 'O'), ('지팡이', 'O'), ('로', 'O'), ('머리', 'O'), ('개', 'O'), ('쌔', 'O'), ('게', 'O'), ('맞', 'O'), ('을', 'O'), ('듯', 'O')]","['신의', '윤석열']",1,0.799,1,0.9759,1,0.9514,0.9759,1,0.9088,1,3
390648,20,FM,20FM98226,4411620970,FM20,다들 오늘 무슨날인지는 알지,ㅎㅎ,다들 오늘 무슨날인지는 알지 ㅎㅎ,2022-03-09,2022,3,9,07:40:00,209,2,"[('다', 'O'), ('들', 'O'), ('오늘', 'O'), ('무슨', 'O'), ('날', 'O'), ('인지', 'O'), ('는', 'O'), ('알', 'O'), ('지', 'O'), ('ㅎㅎ', 'O')]",[],0,0.0431,0,0.0171999999999999,0,0.0537999999999999,0.0537999999999999,0,0.038,0,0
414210,20,FM,20FM121788,4404245013,FM20,김만배 녹취록 거짓선동은 2021년 9월 녹음 에 포커스 두고 고지전하자,너무 목적이 뻔하지 않냐 대장동 보도 뜨니까 공작질 하려고 녹음 들어간 거지 2020년이었으면 몰라 너무 의도가 다분하지 않아,김만배 녹취록 거짓선동은 2021년 9월 녹음 에 포커스 두고 고지전하자 너무 목적이 뻔하지 않냐 대장동 보도 뜨니까 공작질 하려고 녹음 들어간 거지 2020년이었으면 몰라 너무 의도가 다분하지 않아,2022-03-06,2022,3,6,23:20:00,207,10,"[('김만배', 'B-PER'), ('녹', 'O'), ('취록', 'O'), ('거짓', 'O'), ('선동', 'O'), ('은', 'O'), ('2021', 'B-DAT'), ('년', 'I-DAT'), ('9', 'I-DAT'), ('월', 'I-DAT'), ('녹음', 'O'), ('에', 'O'), ('포커스', 'O'), ('두', 'O'), ('고', 'O'), ('고지전', 'O'), ('하', 'O'), ('자', 'O'), ('너무', 'O'), ('목적', 'O'), ('이', 'O'), ('뻔하', 'O'), ('지', 'O'), ('않', 'O'), ('냐', 'O'), ('대장동', 'B-POH'), ('보도', 'O'), ('뜨', 'O'), ('니까', 'O'), ('공작', 'O'), ('질', 'O'), ('하', 'O'), ('려고', 'O'), ('녹', 'O'), ('음', 'O'), ('들어간', 'O'), ('거', 'O'), ('지', 'O'), ('2020', 'B-DAT'), ('년', 'I-DAT'), ('이', 'O'), ('었', 'O'), ('으면', 'O'), ('몰라', 'O'), ('너무', 'O'), ('의도', 'O'), ('가', 'O'), ('다분', 'O'), ('하', 'O'), ('지', 'O'), ('않', 'O'), ('아', 'O')]",['김만배'],0,0.381399999999999,1,0.5037,0,0.0314999999999999,0.5037,1,0.3055,0,1
459744,20,FM,20FM167322,4391307394,FM20,조카살인변호 들었을때 찢재명이 머라함,직업윤리때문이었다 이게 끝임,조카살인변호 들었을때 찢재명이 머라함 직업윤리때문이었다 이게 끝임,2022-03-02,2022,3,2,22:02:00,136,1,"[('조카', 'O'), ('살인', 'O'), ('변호', 'O'), ('들', 'O'), ('었', 'O'), ('을', 'O'), ('때', 'O'), ('찢', 'O'), ('재명', 'O'), ('이', 'O'), ('머', 'O'), ('라', 'O'), ('함', 'O'), ('직업윤리', 'O'), ('때문', 'O'), ('이', 'O'), ('었', 'O'), ('다', 'O'), ('이게', 'O'), ('끝', 'O'), ('임', 'O')]",[],1,0.5834,1,0.5437,0,0.150599999999999,0.5834,1,0.4259,0,2
405623,20,FM,20FM113201,4406608431,FM20,공무원들한텐 미안하지만 사전선거 좀 빡세게 법도입해야될듯,최대 징역까지 줄 수 있게 해서 cctv나 투표함관리 좀 빡세게 바뀌어야 할 듯함,공무원들한텐 미안하지만 사전선거 좀 빡세게 법도입해야될듯 최대 징역까지 줄 수 있게 해서 cctv나 투표함관리 좀 빡세게 바뀌어야 할 듯함,2022-03-07,2022,3,7,18:32:00,83,3,"[('공무원', 'O'), ('들', 'O'), ('한텐', 'O'), ('미안', 'O'), ('하', 'O'), ('지만', 'O'), ('사전', 'O'), ('선거', 'O'), ('좀', 'O'), ('빡세', 'O'), ('게', 'O'), ('법', 'O'), ('도입', 'O'), ('해야', 'O'), ('될', 'O'), ('듯', 'O'), ('최대', 'O'), ('징역', 'O'), ('까지', 'O'), ('줄', 'O'), ('수', 'O'), ('있', 'O'), ('게', 'O'), ('해서', 'O'), ('cctv', 'O'), ('나', 'O'), ('투표함', 'O'), ('관리', 'O'), ('좀', 'O'), ('빡세', 'O'), ('게', 'O'), ('바뀌', 'O'), ('어야', 'O'), ('할', 'O'), ('듯', 'O'), ('함', 'O')]",[],0,0.2235,0,0.0213999999999999,0,0.0305999999999999,0.2235,0,0.0918,0,0
460669,20,FM,20FM168247,4391250390,FM20,성남시 25명 ㅋㅋ,ㅋㅋ가족포함,성남시 25명 ㅋㅋ ㅋㅋ가족포함,2022-03-02,2022,3,2,21:46:00,234,4,"[('성남시', 'B-LOC'), ('25', 'B-NOH'), ('명', 'I-NOH'), ('ㅋㅋ', 'O'), ('ㅋㅋ', 'O'), ('가족', 'O'), ('포함', 'O')]",[],0,0.0346999999999999,0,0.0341,0,0.0258,0.0346999999999999,0,0.0315,0,0
650274,20,FM,20FM357852,4309685088,FM20,뭔 맨날 국힘이 막았대 지가 시장이면서 ㅋㅋ,븅신이 ㅋㅋ,뭔 맨날 국힘이 막았대 지가 시장이면서 ㅋㅋ 븅신이 ㅋㅋ,2022-02-03,2022,2,3,20:57:00,106,3,"[('뭔', 'O'), ('맨날', 'O'), ('국', 'O'), ('힘', 'O'), ('이', 'O'), ('막', 'O'), ('았', 'O'), ('대', 'O'), ('지', 'O'), ('가', 'O'), ('시장', 'O'), ('이', 'O'), ('면서', 'O'), ('ㅋㅋ', 'O'), ('븅신이', 'O'), ('ㅋㅋ', 'O')]",[],1,0.9934,1,0.7675,1,0.8158,0.9934,1,0.8589,1,3
770428,20,FM,20FM515221,4235202349,FM20,국힘 장님 모셔왔네 ㅋㅋ,총장님 모셔왔다고,국힘 장님 모셔왔네 ㅋㅋ 총장님 모셔왔다고,2022-01-08,2022,1,8,20:40:00,117,2,"[('국', 'O'), ('힘', 'O'), ('장', 'O'), ('님', 'O'), ('모셔왔', 'O'), ('네', 'O'), ('ㅋㅋ', 'O'), ('총장', 'O'), ('님', 'O'), ('모셔왔', 'O'), ('다고', 'O')]",[],1,0.7282,1,0.803,0,0.0255999999999999,0.803,1,0.5189,1,2
438858,20,FM,20FM146436,4396589488,FM20,지금 인기글컷 개높은데,30개 넘어야 인기글에 노출되는듯,지금 인기글컷 개높은데 30개 넘어야 인기글에 노출되는듯,2022-03-04,2022,3,4,15:11:00,165,2,"[('지금', 'O'), ('인기', 'O'), ('글', 'O'), ('컷', 'B-NOH'), ('개', 'I-NOH'), ('높', 'O'), ('은', 'O'), ('데', 'O'), ('30', 'B-NOH'), ('개', 'I-NOH'), ('넘', 'O'), ('어야', 'O'), ('인기', 'O'), ('글', 'O'), ('에', 'O'), ('노출', 'O'), ('되', 'O'), ('는', 'O'), ('듯', 'O')]",[],0,0.1046,0,0.0279,0,0.0127,0.1046,0,0.0484,0,0
386175,20,FM,20FM93753,4412330695,FM20,윤핵관 장제원 뭐함 부산 투표 독려 안 하냐,직무유기네,윤핵관 장제원 뭐함 부산 투표 독려 안 하냐 직무유기네,2022-03-09,2022,3,9,13:15:00,101,4,"[('윤', 'B-PER'), ('핵', 'I-PER'), ('관', 'I-PER'), ('장제원', 'B-PER'), ('뭐', 'O'), ('함', 'O'), ('부산', 'B-LOC'), ('투표', 'O'), ('독려', 'O'), ('안', 'O'), ('하', 'O'), ('냐', 'O'), ('직무', 'O'), ('유기', 'O'), ('네', 'O')]","['윤핵', '장제원']",0,0.230999999999999,1,0.7375,0,0.3812,0.7375,1,0.4499,0,1
932763,20,FM,20FM677556,4169385691,FM20,어제 여기는 이혼말고 답 없다는 스탠스 아니었나,여기서 사과하면 끝이라는 여론 있었음 최소한 난 한 개도 못 봤는데,어제 여기는 이혼말고 답 없다는 스탠스 아니었나 여기서 사과하면 끝이라는 여론 있었음 최소한 난 한 개도 못 봤는데,2021-12-16,2021,12,16,09:45:00,223,4,"[('어제', 'O'), ('여기', 'O'), ('는', 'O'), ('이혼', 'O'), ('말', 'O'), ('고', 'O'), ('답', 'O'), ('없', 'O'), ('다는', 'O'), ('스탠스', 'O'), ('아니', 'O'), ('었', 'O'), ('나', 'O'), ('여기', 'O'), ('서', 'O'), ('사과', 'O'), ('하', 'O'), ('면', 'O'), ('끝', 'O'), ('이', 'O'), ('라는', 'O'), ('여론', 'O'), ('있', 'O'), ('었', 'O'), ('음', 'O'), ('최소한', 'O'), ('난', 'O'), ('한', 'B-NOH'), ('개', 'I-NOH'), ('도', 'O'), ('못', 'O'), ('봤', 'O'), ('는데', 'O')]",[],0,0.109099999999999,0,0.0686999999999999,0,0.0111999999999999,0.109099999999999,0,0.063,0,0
780286,20,FM,20FM525079,4232369938,FM20,이제 진짜 윤석열이 똥볼만 안차면 정권교체가능할듯,이걸 찢이 똥볼을 차고 윤이 다섯글자로 막타를치네 그냥 윤석열은 주변사람만 잘두면 될듯 개인으로는 아무것도 몰라서 윤핵관쳐내니까 드디어 정신차린듯,이제 진짜 윤석열이 똥볼만 안차면 정권교체가능할듯 이걸 찢이 똥볼을 차고 윤이 다섯글자로 막타를치네 그냥 윤석열은 주변사람만 잘두면 될듯 개인으로는 아무것도 몰라서 윤핵관쳐내니까 드디어 정신차린듯,2022-01-07,2022,1,7,19:33:00,24,0,"[('이제', 'O'), ('진짜', 'O'), ('윤석열', 'B-PER'), ('이', 'O'), ('똥', 'O'), ('볼', 'O'), ('만', 'O'), ('안', 'O'), ('차', 'O'), ('면', 'O'), ('정권', 'O'), ('교체', 'O'), ('가능', 'O'), ('할', 'O'), ('듯', 'O'), ('이걸', 'O'), ('찢', 'O'), ('이', 'O'), ('똥', 'O'), ('볼', 'O'), ('을', 'O'), ('차', 'O'), ('고', 'O'), ('윤', 'B-PER'), ('이', 'O'), ('다섯', 'B-NOH'), ('글자', 'I-NOH'), ('로', 'O'), ('막', 'O'), ('타', 'O'), ('를', 'O'), ('치', 'O'), ('네', 'O'), ('그냥', 'O'), ('윤석열', 'B-PER'), ('은', 'O'), ('주변', 'O'), ('사람', 'O'), ('만', 'O'), ('잘', 'O'), ('두', 'O'), ('면', 'O'), ('될', 'O'), ('듯', 'O'), ('개인', 'O'), ('으로', 'O'), ('는', 'O'), ('아무것', 'O'), ('도', 'O'), ('몰라서', 'O'), ('윤', 'B-PER'), ('핵', 'O'), ('관', 'I-PER'), ('쳐내', 'O'), ('니까', 'O'), ('드디어', 'O'), ('정신', 'O'), ('차린', 'O'), ('듯', 'O')]","['윤석열', '윤', '윤석열', '윤']",0,0.3842,0,0.3193,1,0.6298,0.6298,1,0.4444,0,1
781985,20,FM,20FM526778,4232124174,FM20,여가부 폐지는 좀 쎄다,저 기생충X들 치워줄 수 있으면 누구든 찍을거 같은데,여가부 폐지는 좀 쎄다 저 기생충X들 치워줄 수 있으면 누구든 찍을거 같은데,2022-01-07,2022,1,7,18:08:00,72,2,"[('여', 'B-PER'), ('가', 'I-PER'), ('부', 'I-PER'), ('폐지', 'O'), ('는', 'O'), ('좀', 'O'), ('쎄', 'O'), ('다', 'O'), ('저', 'O'), ('기생충', 'O'), ('X', 'O'), ('들', 'O'), ('치워줄', 'O'), ('수', 'O'), ('있', 'O'), ('으면', 'O'), ('누구', 'O'), ('든', 'O'), ('찍', 'O'), ('을', 'O'), ('거', 'O'), ('같', 'O'), ('은데', 'O')]",['여가'],0,0.2528,1,0.6421,1,0.9861,0.9861,1,0.627,1,2
381082,20,FM,20FM88660,4413023349,FM20,오늘 dc 이대남 여유있네 ㅋㅋ,축제분위긴데,오늘 dc 이대남 여유있네 ㅋㅋ 축제분위긴데,2022-03-09,2022,3,9,16:48:00,216,11,"[('오늘', 'O'), ('dc', 'B-ORG'), ('이대남', 'B-PER'), ('여유', 'O'), ('있', 'O'), ('네', 'O'), ('ㅋㅋ', 'O'), ('축제', 'O'), ('분위긴데', 'O')]",['이대남'],0,0.339999999999999,0,0.013,0,0.0069,0.339999999999999,0,0.12,0,0
777329,20,FM,20FM522122,4232993619,FM20,생계형 페미 떨거지 좌파 전향자 죄다 축출해야 한다,어중띤 뷔페보다 한가지 완벽한 요리 하나가 더 낫다,생계형 페미 떨거지 좌파 전향자 죄다 축출해야 한다 어중띤 뷔페보다 한가지 완벽한 요리 하나가 더 낫다,2022-01-07,2022,1,7,22:57:00,62,1,"[('생계', 'O'), ('형', 'O'), ('페미', 'O'), ('떨거지', 'O'), ('좌파', 'O'), ('전향자', 'O'), ('죄다', 'O'), ('축출', 'O'), ('해야', 'O'), ('한다', 'O'), ('어중띤', 'O'), ('뷔페', 'O'), ('보다', 'O'), ('한', 'B-NOH'), ('가지', 'I-NOH'), ('완벽', 'O'), ('한', 'O'), ('요리', 'O'), ('하나', 'B-NOH'), ('가', 'O'), ('더', 'O'), ('낫', 'O'), ('다', 'O')]",[],1,0.8673,1,0.6597,1,0.9498,0.9498,1,0.8256,1,3
